dimension,theme,type,detail,standard_code,urls,resource_code
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P033,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000894
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P034,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000895
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P035,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000896
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P036,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000897
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P037,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000898
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P038,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000899
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P039,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000900
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P040,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000901
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P041,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000902
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P042,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000903
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P043,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000904
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P044,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000905
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P045,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000906
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P046,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000907
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P047,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000908
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P048,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000909
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P049,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000910
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P050,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000911
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P051,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000912
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P052,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000913
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P053,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000914
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P054,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000915
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P055,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000916
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P056,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000917
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P057,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000918
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P058,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000919
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P059,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000920
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P060,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000921
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P061,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000922
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P062,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000923
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P063,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000924
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P064,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000925
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P065,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000926
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P066,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000927
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P067,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000928
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P068,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000929
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P069,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000930
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P070,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000931
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P071,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000932
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P072,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000933
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P073,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000934
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P074,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000935
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P075,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000936
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P076,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000937
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P077,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000938
General,General,Estándar,Estándar de Sustentabilidad para la Industria de Ciruelas Deshidratadas. Fase de Producción Primaria,P078,"{'web': 'https://ciruelacertificada.cl/recurso/estandar-de-sustentabilidad-para-la-industria-de-ciruelas-deshidratadas-fase-de-produccion-primaria/', 'pdf': 'https://ciruelacertificada.cl/wp-content/uploads/2024/11/EstandarPP.pdf'}",000939
